loinc_num;copra_id;loinc_long_common_name;copra_name;accuracy;is_match;id
491-1;107867;Temocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4677
224-6;107867;Doxycyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4678
232-9;107867;Erythromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4679
261-8;107867;Fusidat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4680
423-4;107867;Pyrazinamid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4681
160-2;107867;Cephalothin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4682
411-9;107867;Piperacillin+Tazobactam [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4683
286-5;107867;Isoniazid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4684
43270-8;107867;Ceftobiprol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4685
140-4;107867;Ceftriaxon [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4686
266-7;107867;Gentamicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4687
455-6;107867;Spiramycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4688
366-5;107867;Norfloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4689
220-4;107867;Dicloxacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4690
196-6;107867;Cloxacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4691
298-0;107867;Lincomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4692
294-9;107867;Ketoconazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4693
391-3;107867;Penicillin G [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4694
487-9;107867;Temafloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4695
447-3;107867;Sisomicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4696
358-2;107867;Netilmicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4697
23-2;107867;Amphotericin B [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4698
103-2;107867;Ceforanid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4699
378-0;107867;Oleandomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4700
39-8;107867;Azlocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4701
115-6;107867;Cefoxitin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4702
156-0;107867;Cephaloridin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4703
119-8;107867;Cefpodoxim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4704
67-9;107867;Cefamandol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4705
511-6;107867;Trimethoprim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4706
35-6;107867;Azithromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4707
407-7;107867;Piperacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4708
338-4;107867;Miocamycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4709
11-7;107867;Amikacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4710
278-2;107867;Imipenem [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4711
290-7;107867;Kanamycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4712
132-1;107867;Ceftazidim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4713
274-1;107867;Hetacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4714
148-7;107867;Cephalexin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4715
419-2;107867;Polymyxin B [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4716
386-3;107867;Oxytetracyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4717
240-2;107867;Ethambutol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4718
515-7;107867;Trimethoprim+Sulfamethoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4719
99-2;107867;Cefoperazon [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4720
399-6;107867;Phenethicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4721
346-7;107867;Nafcillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4722
330-1;107867;Mezlocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4723
192-5;107867;Clindamycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4724
71-1;107867;Cefatrizin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4725
451-5;107867;Spectinomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4726
314-5;107867;Meclocyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4727
483-8;107867;Teicoplanin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4728
164-4;107867;Cephapirin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4729
91-9;107867;Cefodizim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4730
107-3;107867;Cefotaxim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4731
47-1;107867;Bacampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4732
467-1;107867;Sulfamethoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4733
188-3;107867;Clarithromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4734
27-3;107867;Ampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4735
172-7;107867;Chloramphenicol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4736
326-9;107867;Metronidazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4737
31-5;107867;Ampicillin+Sulbactam [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4738
44-8;107867;Aztreonam [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK);Therapiebetten_VO_Atom_ES_O2_Konzentration;61;Nein;4739
302-0;107867;Lomefloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4740
382-2;107867;Oxacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4741
310-3;107867;Lymecyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4742
507-4;107867;Tobramycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4743
35788-9;107867;Daptomycin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK);Therapiebetten_VO_Atom_ES_O2_Konzentration;60;Nein;4744
499-4;107867;Ticarcillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4745
257-6;107867;Framycetin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4746
79-4;107867;Cefixim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4747
15-8;107867;Amoxicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4748
204-8;107867;Colistin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4749
495-2;107867;Tetracyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4750
63-8;107867;Cefadroxil [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4751
439-0;107867;Rosoxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4752
395-4;107867;Penicillin V [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4753
270-9;107867;Gramicidin D [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4754
475-4;107867;Sulfonamid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4755
6651-4;107867;Meropenem [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4756
168-5;107867;Cephradin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4757
463-0;107867;Sulfadiazin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4758
59-6;107867;Carbenicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4759
176-8;107867;Chlortetracyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4760
519-9;107867;Troleandomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4761
180-0;107867;Cinoxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4762
443-2;107867;Roxithromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4763
123-0;107867;Cefprozil [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4764
334-3;107867;Minocyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4765
216-2;107867;Demeclocyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4766
6643-1;107867;Cefepim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4767
415-0;107867;Pivampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4768
306-1;107867;Loracarbef [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4769
374-9;107867;Ofloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4770
19-0;107867;Amoxicillin+Clavulanat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4771
523-1;107867;Vancomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4772
83-6;107867;Cefaclor [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4773
75-2;107867;Cefazolin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4774
471-3;107867;Sulfisoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4775
87-7;107867;Cefmetazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4776
184-2;107867;Ciprofloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4777
8274-3;107867;Cefpirom [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4778
236-0;107867;Erythromycin+Sulfisoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4779
459-8;107867;Streptomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4780
127-1;107867;Cefsulodin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4781
503-3;107867;Ticarcillin+Clavulanat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4782
228-7;107867;Enoxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4783
212-1;107867;Cycloserin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4784
354-1;107867;Neomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Atom_ES_O2_Konzentration;76;Nein;4785
8310-5;107860;Körpertemperatur;Therapiebetten_VO_Giraffe_ES_Lufttemperatur;69;Nein;4786
443-2;107861;Roxithromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4787
455-6;107861;Spiramycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4788
419-2;107861;Polymyxin B [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4789
399-6;107861;Phenethicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4790
192-5;107861;Clindamycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4791
475-4;107861;Sulfonamid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4792
240-2;107861;Ethambutol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4793
164-4;107861;Cephapirin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4794
83-6;107861;Cefaclor [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4795
479-6;107861;Talampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4796
483-8;107861;Teicoplanin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4797
362-4;107861;Nitrofurantoin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4798
382-2;107861;Oxacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4799
115-6;107861;Cefoxitin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4800
519-9;107861;Troleandomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4801
467-1;107861;Sulfamethoxazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4802
435-8;107861;Rolitetracyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4803
407-7;107861;Piperacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4804
232-9;107861;Erythromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4805
220-4;107861;Dicloxacillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4806
47-1;107861;Bacampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4807
6643-1;107861;Cefepim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4808
87-7;107861;Cefmetazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4809
31-5;107861;Ampicillin+Sulbactam [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4810
261-8;107861;Fusidat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4811
43270-8;107861;Ceftobiprol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4812
507-4;107861;Tobramycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4813
447-3;107861;Sisomicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4814
310-3;107861;Lymecyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4815
358-2;107861;Netilmicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4816
168-5;107861;Cephradin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4817
415-0;107861;Pivampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4818
266-7;107861;Gentamicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4819
487-9;107861;Temafloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4820
286-5;107861;Isoniazid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4821
322-8;107861;Methicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4822
148-7;107861;Cephalexin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4823
27-3;107861;Ampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4824
374-9;107861;Ofloxacin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4825
294-9;107861;Ketoconazol [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4826
15-8;107861;Amoxicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4827
19-0;107861;Amoxicillin+Clavulanat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4828
427-5;107861;Rifampicin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4829
140-4;107861;Ceftriaxon [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4830
103-2;107861;Ceforanid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4831
411-9;107861;Piperacillin+Tazobactam [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4832
23-2;107861;Amphotericin B [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4833
378-0;107861;Oleandomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4834
423-4;107861;Pyrazinamid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4835
144-6;107861;Cefuroxim parenteral [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4836
91-9;107861;Cefodizim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4837
59-6;107861;Carbenicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4838
330-1;107861;Mezlocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4839
491-1;107861;Temocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4840
95-0;107861;Cefonicid [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4841
59833-4;107861;Anderes Antibiotikum [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4842
318-6;107861;Methacyclin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4843
188-3;107861;Clarithromycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4844
39-8;107861;Azlocillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4845
156-0;107861;Cephaloridin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4846
79-4;107861;Cefixim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4847
136-2;107861;Ceftizoxim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4848
346-7;107861;Nafcillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK);Therapiebetten_VO_Giraffe_ES_O2_Konzentration;90;Nein;4849
