loinc_num;copra_id;loinc_shortname;copra_name;accuracy;is_match;id
2004-0;102721;Calcium Ur-sCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;863
2005-7;102721;Calcium p 12h fast 2h Ur-sRate;Nierenersatzverfahren_Einstell_Calcium;100;Nein;864
24518-3;102721;Calcium/Creat Ur-sRto;Nierenersatzverfahren_Einstell_Calcium;100;Nein;865
25362-5;102721;Calcium 24h Ur-sCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;866
27037-1;102721;Calcium/Creat 2h Ur;Nierenersatzverfahren_Einstell_Calcium;100;Nein;867
27172-6;102721;Calcium 24h Stl-mCnt;Nierenersatzverfahren_Einstell_Calcium;100;Nein;868
29265-6;102721;Calcium Album cor SerPl-sCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;869
33790-7;102721;Calcium sp1 p chal Ur-sCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;870
38250-7;102721;Calcium Spec-mCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;871
40083-8;102721;Calcium 1D p chal SerPl-mCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;872
40230-5;102721;Calcium 1.5h p chal SerPl-sCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;873
42593-4;102721;Calcium BldC-sCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;874
42857-3;102721;Calcium BldV-sCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;875
46099-8;102721;Calcium Album cor SerPl-mCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;876
49005-2;102721;Calcium DiafP-sCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;877
49764-4;102721;Calcium Amn-mCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;878
49765-1;102721;Calcium Bld-mCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;879
50836-6;102721;Calcium Hair-sCnt;Nierenersatzverfahren_Einstell_Calcium;100;Nein;880
51610-4;102721;Calcium 12h Ur-sRate;Nierenersatzverfahren_Einstell_Calcium;100;Nein;881
53502-1;102721;Calcium Spec-sCnt;Nierenersatzverfahren_Einstell_Calcium;100;Nein;882
57335-2;102721;Calcium 12h Ur-mCnc;Nierenersatzverfahren_Einstell_Calcium;100;Nein;883
12181-4;102749;Calcium Fld-sCnc;Nierenersatzverfahren_Einstell_CalciumLoesung;67;Nein;884
14415-4;102749;Calcium Amn-sCnc;Nierenersatzverfahren_Einstell_CalciumLoesung;60;Nein;885
14417-0;102749;Calcium Prt-sCnc;Nierenersatzverfahren_Einstell_CalciumLoesung;60;Nein;886
1996-8;102749;Calcium Bld-sCnc;Nierenersatzverfahren_Einstell_CalciumLoesung;60;Nein;887
2004-0;102749;Calcium Ur-sCnc;Nierenersatzverfahren_Einstell_CalciumLoesung;62;Nein;888
10567-6;102748;Citrate Smn-sCnc;Nierenersatzverfahren_Einstell_CitratLoesung;62;Nein;889
2126-1;102748;Citrate Smn-mCnc;Nierenersatzverfahren_Einstell_CitratLoesung;62;Nein;890
34266-7;102748;Citrate Ur-sCnc;Nierenersatzverfahren_Einstell_CitratLoesung;64;Nein;891
26516-5;102585;Platelet # Plas;Nierenersatzverfahren_Einstell_Plasmarate;61;Nein;892
8310-5;102583;Body temperature;Nierenersatzverfahren_Einstell_SollTemperatur;77;Nein;893
8310-5;102610;Body temperature;Nierenersatzverfahren_Einstell_Temperatur;77;Nein;894
12181-4;102753;Calcium Fld-sCnc;Nierenersatzverfahren_Mess_CalciumFluss;67;Nein;895
9279-1;102644;Resp rate;Nierenersatzverfahren_Mess_ISOUFRate;61;Nein;896
8310-5;102622;Body temperature;Nierenersatzverfahren_Mess_SollTemperatur;71;Nein;897
8310-5;102623;Body temperature;Nierenersatzverfahren_Mess_Temperatur;71;Nein;898
2988-4;102626;Testost Ur-mCnc;Nierenersatzverfahren_Mess_UFR;61;Nein;899
12181-4;102743;Calcium Fld-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;900
14415-4;102743;Calcium Amn-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;901
14417-0;102743;Calcium Prt-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;902
14637-3;102743;Calcium 24h Ur-sRate;Nierenersatzverfahren_VO_Calcium;100;Nein;903
16271-9;102743;Calcium 30M p chal SerPl-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;904
16518-3;102743;Calcium 2h Ur-mRate;Nierenersatzverfahren_VO_Calcium;100;Nein;905
16519-1;102743;Calcium 10M p chal SerPl-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;906
16526-6;102743;Calcium/Prot SerPl;Nierenersatzverfahren_VO_Calcium;100;Nein;907
17861-6;102743;Calcium SerPl-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;908
17862-4;102743;Calcium Ur-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;909
18186-7;102743;Calcium 12h Ur-mRate;Nierenersatzverfahren_VO_Calcium;100;Nein;910
1996-8;102743;Calcium Bld-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;911
1998-4;102743;Calcium Dial fld-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;912
2000-8;102743;Calcium SerPl-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;913
2001-6;102743;Calcium 24h Stl-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;914
2004-0;102743;Calcium Ur-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;915
2005-7;102743;Calcium p 12h fast 2h Ur-sRate;Nierenersatzverfahren_VO_Calcium;100;Nein;916
24518-3;102743;Calcium/Creat Ur-sRto;Nierenersatzverfahren_VO_Calcium;100;Nein;917
25362-5;102743;Calcium 24h Ur-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;918
27037-1;102743;Calcium/Creat 2h Ur;Nierenersatzverfahren_VO_Calcium;100;Nein;919
27172-6;102743;Calcium 24h Stl-mCnt;Nierenersatzverfahren_VO_Calcium;100;Nein;920
29265-6;102743;Calcium Album cor SerPl-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;921
33790-7;102743;Calcium sp1 p chal Ur-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;922
38250-7;102743;Calcium Spec-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;923
40083-8;102743;Calcium 1D p chal SerPl-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;924
40230-5;102743;Calcium 1.5h p chal SerPl-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;925
42593-4;102743;Calcium BldC-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;926
42857-3;102743;Calcium BldV-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;927
46099-8;102743;Calcium Album cor SerPl-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;928
49005-2;102743;Calcium DiafP-sCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;929
49764-4;102743;Calcium Amn-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;930
49765-1;102743;Calcium Bld-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;931
50836-6;102743;Calcium Hair-sCnt;Nierenersatzverfahren_VO_Calcium;100;Nein;932
51610-4;102743;Calcium 12h Ur-sRate;Nierenersatzverfahren_VO_Calcium;100;Nein;933
53502-1;102743;Calcium Spec-sCnt;Nierenersatzverfahren_VO_Calcium;100;Nein;934
57335-2;102743;Calcium 12h Ur-mCnc;Nierenersatzverfahren_VO_Calcium;100;Nein;935
12181-4;102763;Calcium Fld-sCnc;Nierenersatzverfahren_VO_CalciumLoesung;67;Nein;936
14415-4;102763;Calcium Amn-sCnc;Nierenersatzverfahren_VO_CalciumLoesung;60;Nein;937
14417-0;102763;Calcium Prt-sCnc;Nierenersatzverfahren_VO_CalciumLoesung;60;Nein;938
1996-8;102763;Calcium Bld-sCnc;Nierenersatzverfahren_VO_CalciumLoesung;60;Nein;939
2004-0;102763;Calcium Ur-sCnc;Nierenersatzverfahren_VO_CalciumLoesung;62;Nein;940
10567-6;102742;Citrate Smn-sCnc;Nierenersatzverfahren_VO_CitratLoesung;62;Nein;941
2126-1;102742;Citrate Smn-mCnc;Nierenersatzverfahren_VO_CitratLoesung;62;Nein;942
34266-7;102742;Citrate Ur-sCnc;Nierenersatzverfahren_VO_CitratLoesung;64;Nein;943
8310-5;102678;Body temperature;Nierenersatzverfahren_VO_Temperatur;77;Nein;944
2004-0;103121;Calcium Ur-sCnc;Nierenverfahren_Doku_Calciumloesung;62;Nein;945
2128-7;103122;Citrate Ur-mCnc;Nierenverfahren_Doku_Citratloesung;61;Nein;946
34266-7;103122;Citrate Ur-sCnc;Nierenverfahren_Doku_Citratloesung;67;Nein;947
12212-7;103158;EBV NA IgG Titr Ser IF;Nierenverfahren_ES_4008HS_SollNa;100;Nein;948
16825-2;103158;EBV NA IgG Fld Ql;Nierenverfahren_ES_4008HS_SollNa;100;Nein;949
21260-5;103158;EBV NA Ab Titr Ser IF;Nierenverfahren_ES_4008HS_SollNa;100;Nein;950
22296-8;103158;EBV NA Ab Ser Ql;Nierenverfahren_ES_4008HS_SollNa;100;Nein;951
30083-0;103158;EBV NA IgG Ser IA-aCnc;Nierenverfahren_ES_4008HS_SollNa;100;Nein;952
31372-6;103158;EBV NA Ab Ser-aCnc;Nierenverfahren_ES_4008HS_SollNa;100;Nein;953
31373-4;103158;EBV NA IgG CSF-aCnc;Nierenverfahren_ES_4008HS_SollNa;100;Nein;954
31374-2;103158;EBV NA IgG Ser-aCnc;Nierenverfahren_ES_4008HS_SollNa;100;Nein;955
39103-7;103158;FLUAV NA cDNA Spec NAA+probe;Nierenverfahren_ES_4008HS_SollNa;100;Nein;956
48584-7;103158;NM ExG GE time p 100mg Na octanoate PO;Nierenverfahren_ES_4008HS_SollNa;100;Nein;957
48585-4;103158;NM ExG GE time p 100mg Na acetate PO;Nierenverfahren_ES_4008HS_SollNa;100;Nein;958
49135-7;103158;Fract excret Na Ur+SerPl-Rto;Nierenverfahren_ES_4008HS_SollNa;100;Nein;959
5155-7;103158;EBV NA IgG Ser Ql IF;Nierenverfahren_ES_4008HS_SollNa;100;Nein;960
5156-5;103158;EBV NA IgG Ser Ql IA;Nierenverfahren_ES_4008HS_SollNa;100;Nein;961
53129-3;103158;Na Urate Cry #/area UrnS HPF;Nierenverfahren_ES_4008HS_SollNa;100;Nein;962
53788-6;103158;Na Urate Cry UrnS Ql Micro;Nierenverfahren_ES_4008HS_SollNa;100;Nein;963
55134-1;103158;FLUAV NA RNA Islt NAA+probe;Nierenverfahren_ES_4008HS_SollNa;100;Nein;964
61101-2;103158;FLUAV NA RNA Spec Seq;Nierenverfahren_ES_4008HS_SollNa;100;Nein;965
66493-8;103158;EBV NA 1 IgG Ser-aCnc;Nierenverfahren_ES_4008HS_SollNa;100;Nein;966
72200-9;103158;FLUAV NA seg sequence ID Islt Seq;Nierenverfahren_ES_4008HS_SollNa;100;Nein;967
7883-2;103158;EBV NA IgG Ser Ql;Nierenverfahren_ES_4008HS_SollNa;100;Nein;968
7884-0;103158;EBV NA IgM Ser Ql;Nierenverfahren_ES_4008HS_SollNa;100;Nein;969
87716-7;103158;FLUAV NA gene Islt-Seq;Nierenverfahren_ES_4008HS_SollNa;100;Nein;970
92244-3;103158;Micro resist mut NA change type Islt/Spm;Nierenverfahren_ES_4008HS_SollNa;100;Nein;971
92245-0;103158;Micro resist mut NA change Islt/Spm;Nierenverfahren_ES_4008HS_SollNa;100;Nein;972
8310-5;103161;Body temperature;Nierenverfahren_ES_4008HS_Temperatur;77;Nein;973
12212-7;103190;EBV NA IgG Titr Ser IF;Nierenverfahren_ES_4008onl_SollNa;100;Nein;974
16825-2;103190;EBV NA IgG Fld Ql;Nierenverfahren_ES_4008onl_SollNa;100;Nein;975
21260-5;103190;EBV NA Ab Titr Ser IF;Nierenverfahren_ES_4008onl_SollNa;100;Nein;976
22296-8;103190;EBV NA Ab Ser Ql;Nierenverfahren_ES_4008onl_SollNa;100;Nein;977
30083-0;103190;EBV NA IgG Ser IA-aCnc;Nierenverfahren_ES_4008onl_SollNa;100;Nein;978
31372-6;103190;EBV NA Ab Ser-aCnc;Nierenverfahren_ES_4008onl_SollNa;100;Nein;979
31373-4;103190;EBV NA IgG CSF-aCnc;Nierenverfahren_ES_4008onl_SollNa;100;Nein;980
31374-2;103190;EBV NA IgG Ser-aCnc;Nierenverfahren_ES_4008onl_SollNa;100;Nein;981
39103-7;103190;FLUAV NA cDNA Spec NAA+probe;Nierenverfahren_ES_4008onl_SollNa;100;Nein;982
48584-7;103190;NM ExG GE time p 100mg Na octanoate PO;Nierenverfahren_ES_4008onl_SollNa;100;Nein;983
48585-4;103190;NM ExG GE time p 100mg Na acetate PO;Nierenverfahren_ES_4008onl_SollNa;100;Nein;984
49135-7;103190;Fract excret Na Ur+SerPl-Rto;Nierenverfahren_ES_4008onl_SollNa;100;Nein;985
5155-7;103190;EBV NA IgG Ser Ql IF;Nierenverfahren_ES_4008onl_SollNa;100;Nein;986
5156-5;103190;EBV NA IgG Ser Ql IA;Nierenverfahren_ES_4008onl_SollNa;100;Nein;987
53129-3;103190;Na Urate Cry #/area UrnS HPF;Nierenverfahren_ES_4008onl_SollNa;100;Nein;988
53788-6;103190;Na Urate Cry UrnS Ql Micro;Nierenverfahren_ES_4008onl_SollNa;100;Nein;989
55134-1;103190;FLUAV NA RNA Islt NAA+probe;Nierenverfahren_ES_4008onl_SollNa;100;Nein;990
61101-2;103190;FLUAV NA RNA Spec Seq;Nierenverfahren_ES_4008onl_SollNa;100;Nein;991
66493-8;103190;EBV NA 1 IgG Ser-aCnc;Nierenverfahren_ES_4008onl_SollNa;100;Nein;992
72200-9;103190;FLUAV NA seg sequence ID Islt Seq;Nierenverfahren_ES_4008onl_SollNa;100;Nein;993
7883-2;103190;EBV NA IgG Ser Ql;Nierenverfahren_ES_4008onl_SollNa;100;Nein;994
7884-0;103190;EBV NA IgM Ser Ql;Nierenverfahren_ES_4008onl_SollNa;100;Nein;995
87716-7;103190;FLUAV NA gene Islt-Seq;Nierenverfahren_ES_4008onl_SollNa;100;Nein;996
92244-3;103190;Micro resist mut NA change type Islt/Spm;Nierenverfahren_ES_4008onl_SollNa;100;Nein;997
92245-0;103190;Micro resist mut NA change Islt/Spm;Nierenverfahren_ES_4008onl_SollNa;100;Nein;998
8310-5;103192;Body temperature;Nierenverfahren_ES_4008onl_Temperatur;77;Nein;999
51865-4;103069;Plasmodium Ag Bld;Nierenverfahren_ES_ADM_Plasmavolumen;65;Nein;1000
31083-9;103007;Lead 8h Ur-mRate;Nierenverfahren_ES_ADM_Temperatur;60;Nein;1001
8310-5;103007;Body temperature;Nierenverfahren_ES_ADM_Temperatur;80;Nein;1002
8462-4;103124;BP dias;Nierenverfahren_ES_BM25_Dialysat;60;Nein;1003
8310-5;102993;Body temperature;Nierenverfahren_ES_BM25_Temperatur;77;Nein;1004
8310-5;103745;Body temperature;Nierenverfahren_ES_BM25_Temperaturstufe;72;Nein;1005
34782-3;103336;Infectious disease Note;Nierenverfahren_ES_GeräteDesinfektion;61;Nein;1006
12181-4;103058;Calcium Fld-sCnc;Nierenverfahren_ES_Multi_CalciumFiltrat;60;Nein;1007
14417-0;103058;Calcium Prt-sCnc;Nierenverfahren_ES_Multi_CalciumFiltrat;60;Nein;1008
16518-3;103058;Calcium 2h Ur-mRate;Nierenverfahren_ES_Multi_CalciumFiltrat;61;Nein;1009
27037-1;103058;Calcium/Creat 2h Ur;Nierenverfahren_ES_Multi_CalciumFiltrat;61;Nein;1010
50836-6;103058;Calcium Hair-sCnt;Nierenverfahren_ES_Multi_CalciumFiltrat;65;Nein;1011
10567-6;103056;Citrate Smn-sCnc;Nierenverfahren_ES_Multi_Citratloesung;62;Nein;1012
2126-1;103056;Citrate Smn-mCnc;Nierenverfahren_ES_Multi_Citratloesung;62;Nein;1013
34266-7;103056;Citrate Ur-sCnc;Nierenverfahren_ES_Multi_Citratloesung;64;Nein;1014
8310-5;102980;Body temperature;Nierenverfahren_ES_Multi_Temperatur;77;Nein;1015
6179-6;103168;Mouse Epith IgE Qn;Nierenverfahren_MS_4008HS_Leitfähigkeit;61;Nein;1016
6179-6;103199;Mouse Epith IgE Qn;Nierenverfahren_MS_4008onl_Leitfähigkeit;61;Nein;1017
10649-2;103062;Calicivirus Stl EM;Nierenverfahren_MS_Multi_Calciumfluss;61;Nein;1018
12181-4;103062;Calcium Fld-sCnc;Nierenverfahren_MS_Multi_Calciumfluss;71;Nein;1019
17861-6;103062;Calcium SerPl-mCnc;Nierenverfahren_MS_Multi_Calciumfluss;61;Nein;1020
17862-4;103062;Calcium Ur-mCnc;Nierenverfahren_MS_Multi_Calciumfluss;60;Nein;1021
1998-4;103062;Calcium Dial fld-sCnc;Nierenverfahren_MS_Multi_Calciumfluss;61;Nein;1022
2000-8;103062;Calcium SerPl-sCnc;Nierenverfahren_MS_Multi_Calciumfluss;61;Nein;1023
2004-0;103062;Calcium Ur-sCnc;Nierenverfahren_MS_Multi_Calciumfluss;60;Nein;1024
38250-7;103062;Calcium Spec-mCnc;Nierenverfahren_MS_Multi_Calciumfluss;62;Nein;1025
47369-4;103062;Calcit Fld-mCnc;Nierenverfahren_MS_Multi_Calciumfluss;60;Nein;1026
49005-2;103062;Calcium DiafP-sCnc;Nierenverfahren_MS_Multi_Calciumfluss;61;Nein;1027
53502-1;103062;Calcium Spec-sCnt;Nierenverfahren_MS_Multi_Calciumfluss;62;Nein;1028
10567-6;103061;Citrate Smn-sCnc;Nierenverfahren_MS_Multi_Citratfluss;60;Nein;1029
2126-1;103061;Citrate Smn-mCnc;Nierenverfahren_MS_Multi_Citratfluss;60;Nein;1030
8310-5;103244;Body temperature;Nierenverfahren_VO_4008HS_Temperatur;77;Nein;1031
8310-5;103229;Body temperature;Nierenverfahren_VO_4008onl_Temperatur;77;Nein;1032
51865-4;103085;Plasmodium Ag Bld;Nierenverfahren_VO_ADM_Plasmavolumen;65;Nein;1033
31083-9;102968;Lead 8h Ur-mRate;Nierenverfahren_VO_ADM_Temperatur;60;Nein;1034
8310-5;102968;Body temperature;Nierenverfahren_VO_ADM_Temperatur;80;Nein;1035
8462-4;103045;BP dias;Nierenverfahren_VO_BM25_Dialysat;60;Nein;1036
8310-5;102956;Body temperature;Nierenverfahren_VO_BM25_Temperatur;77;Nein;1037
8310-5;103746;Body temperature;Nierenverfahren_VO_BM25_Temperaturstufe;72;Nein;1038
10567-6;103051;Citrate Smn-sCnc;Nierenverfahren_VO_Citratloesung;62;Nein;1039
2126-1;103051;Citrate Smn-mCnc;Nierenverfahren_VO_Citratloesung;62;Nein;1040
34266-7;103051;Citrate Ur-sCnc;Nierenverfahren_VO_Citratloesung;64;Nein;1041
12181-4;103054;Calcium Fld-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1042
14415-4;103054;Calcium Amn-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1043
14417-0;103054;Calcium Prt-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1044
14637-3;103054;Calcium 24h Ur-sRate;Nierenverfahren_VO_Multi_Calcium;100;Nein;1045
16271-9;103054;Calcium 30M p chal SerPl-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1046
16518-3;103054;Calcium 2h Ur-mRate;Nierenverfahren_VO_Multi_Calcium;100;Nein;1047
16519-1;103054;Calcium 10M p chal SerPl-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1048
16526-6;103054;Calcium/Prot SerPl;Nierenverfahren_VO_Multi_Calcium;100;Nein;1049
17861-6;103054;Calcium SerPl-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1050
17862-4;103054;Calcium Ur-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1051
18186-7;103054;Calcium 12h Ur-mRate;Nierenverfahren_VO_Multi_Calcium;100;Nein;1052
1996-8;103054;Calcium Bld-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1053
1998-4;103054;Calcium Dial fld-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1054
2000-8;103054;Calcium SerPl-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1055
2001-6;103054;Calcium 24h Stl-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1056
2004-0;103054;Calcium Ur-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1057
2005-7;103054;Calcium p 12h fast 2h Ur-sRate;Nierenverfahren_VO_Multi_Calcium;100;Nein;1058
24518-3;103054;Calcium/Creat Ur-sRto;Nierenverfahren_VO_Multi_Calcium;100;Nein;1059
25362-5;103054;Calcium 24h Ur-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1060
27037-1;103054;Calcium/Creat 2h Ur;Nierenverfahren_VO_Multi_Calcium;100;Nein;1061
27172-6;103054;Calcium 24h Stl-mCnt;Nierenverfahren_VO_Multi_Calcium;100;Nein;1062
29265-6;103054;Calcium Album cor SerPl-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1063
33790-7;103054;Calcium sp1 p chal Ur-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1064
38250-7;103054;Calcium Spec-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1065
40083-8;103054;Calcium 1D p chal SerPl-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1066
40230-5;103054;Calcium 1.5h p chal SerPl-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1067
42593-4;103054;Calcium BldC-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1068
42857-3;103054;Calcium BldV-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1069
46099-8;103054;Calcium Album cor SerPl-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1070
49005-2;103054;Calcium DiafP-sCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1071
49764-4;103054;Calcium Amn-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1072
49765-1;103054;Calcium Bld-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1073
50836-6;103054;Calcium Hair-sCnt;Nierenverfahren_VO_Multi_Calcium;100;Nein;1074
51610-4;103054;Calcium 12h Ur-sRate;Nierenverfahren_VO_Multi_Calcium;100;Nein;1075
53502-1;103054;Calcium Spec-sCnt;Nierenverfahren_VO_Multi_Calcium;100;Nein;1076
57335-2;103054;Calcium 12h Ur-mCnc;Nierenverfahren_VO_Multi_Calcium;100;Nein;1077
8310-5;102943;Body temperature;Nierenverfahren_VO_Multi_Temperatur;77;Nein;1078
10737-5;103819;Virus Stl EM;NIRSrechts_MS;63;Nein;1079
10738-3;103819;Virus Tiss EM;NIRSrechts_MS;60;Nein;1080
8310-5;104101;Body temperature;Ort_Temperatur1a_Messung;71;Nein;1081
8310-5;104102;Body temperature;Ort_Temperatur1b_Messung;71;Nein;1082
8310-5;104103;Body temperature;Ort_Temperatur2a_Messung;71;Nein;1083
8310-5;104104;Body temperature;Ort_Temperatur2b_Messung;71;Nein;1084
8310-5;104105;Body temperature;Ort_Temperatur3a_Messung;71;Nein;1085
8310-5;104106;Body temperature;Ort_Temperatur3b_Messung;71;Nein;1086
21612-7;100085;Age - Reported;Pacergeräte_Balken;64;Nein;1087
2749-0;107961;pH Gast;P_ADVOS_ADVOS_VO_Balken;67;Nein;1088
3148-4;107961;pO2 Gas;P_ADVOS_ADVOS_VO_Balken;67;Nein;1089
8310-5;107939;Body temperature;P_ADVOS_ES_ADVOS_Systemtemperatur;63;Nein;1090
12181-4;107934;Calcium Fld-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1091
14415-4;107934;Calcium Amn-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1092
14417-0;107934;Calcium Prt-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1093
16271-9;107934;Calcium 30M p chal SerPl-mCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1094
16519-1;107934;Calcium 10M p chal SerPl-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1095
17862-4;107934;Calcium Ur-mCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;64;Nein;1096
1996-8;107934;Calcium Bld-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1097
2001-6;107934;Calcium 24h Stl-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;60;Nein;1098
2004-0;107934;Calcium Ur-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;64;Nein;1099
2005-7;107934;Calcium p 12h fast 2h Ur-sRate;P_ADVOS_MS_ADVOS_Calcium_postFilter;60;Nein;1100
21465-0;107934;P falciparum Ab Titr Ser IF;P_ADVOS_MS_ADVOS_Calcium_postFilter;63;Nein;1101
22441-0;107934;P falciparum Ab Titr Ser;P_ADVOS_MS_ADVOS_Calcium_postFilter;67;Nein;1102
22590-4;107934;T pallidum Ab Titr Ser;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1103
27172-6;107934;Calcium 24h Stl-mCnt;P_ADVOS_MS_ADVOS_Calcium_postFilter;60;Nein;1104
33790-7;107934;Calcium sp1 p chal Ur-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;60;Nein;1105
40083-8;107934;Calcium 1D p chal SerPl-mCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;62;Nein;1106
40230-5;107934;Calcium 1.5h p chal SerPl-sCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;60;Nein;1107
49764-4;107934;Calcium Amn-mCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1108
49765-1;107934;Calcium Bld-mCnc;P_ADVOS_MS_ADVOS_Calcium_postFilter;61;Nein;1109
12181-4;107935;Calcium Fld-sCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1110
14415-4;107935;Calcium Amn-sCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1111
14417-0;107935;Calcium Prt-sCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1112
14637-3;107935;Calcium 24h Ur-sRate;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1113
16518-3;107935;Calcium 2h Ur-mRate;P_ADVOS_MS_ADVOS_Calcium_preFilter;62;Nein;1114
17862-4;107935;Calcium Ur-mCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;64;Nein;1115
18186-7;107935;Calcium 12h Ur-mRate;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1116
1996-8;107935;Calcium Bld-sCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1117
2004-0;107935;Calcium Ur-sCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;64;Nein;1118
2005-7;107935;Calcium p 12h fast 2h Ur-sRate;P_ADVOS_MS_ADVOS_Calcium_preFilter;64;Nein;1119
21465-0;107935;P falciparum Ab Titr Ser IF;P_ADVOS_MS_ADVOS_Calcium_preFilter;60;Nein;1120
22441-0;107935;P falciparum Ab Titr Ser;P_ADVOS_MS_ADVOS_Calcium_preFilter;64;Nein;1121
24518-3;107935;Calcium/Creat Ur-sRto;P_ADVOS_MS_ADVOS_Calcium_preFilter;60;Nein;1122
33790-7;107935;Calcium sp1 p chal Ur-sCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;62;Nein;1123
49764-4;107935;Calcium Amn-mCnc;P_ADVOS_MS_ADVOS_Calcium_preFilter;61;Nein;1124
