43005-8;Jamestown-Canyon-Virus IgG-Antikörper [Titer] in Serum
27104-9;Glutamat [Mol/Volumen] in Amnionflüssigkeit
86591-5;Toskana-Virus RNA [Nachweis] in Serum mit Nukleinsäureamplifikation mit Sondendetektion
49532-5;Influenza-Virus A Hämagglutinin-Typ RNA [Nachweis oder Identität] in Isolat mit Sequenzierung
724-5;Hämoglobin [Masse/Volumen] in Synovialflüssigkeit
6258-8;Helianthus annuus-Samen IgE-Antikörper [Einheiten/Volumen] in Serum
13495-7;Volumen von 24-Stunden-Dialysat
24356-8;Urinstatus+Urinsediment (Liste) - Urin
3107-0;Urobilinogen [Masse/Volumen] in Urin
55294-3;Linopristin+Flopristin [Empfindlichkeit] mit Agardiffusion
52956-0;Barbiturate [Mol/Volumen] in Urin
500-9;Ticarcillin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
97919-5;Bwamba-Virus RNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
6414-7;Haemophilus influenzae A Antigen [Nachweis] in Probenmaterial mit Immunfluoreszenztest
5634-1;Cyanid [Masse/Volumen] in Blut
100749-1;Legionella pneumophila, Serogruppe 1 [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
23821-2;Aspergillus fumigatus Antikörper [Nachweis] in Serum mit Immundiffusion
53392-7;Prolin/Phenylalanin [Molverhältnis] in Trockenblut
86519-6;Europäische-Frühsommer-Meningoenzephalitis-Virus RNA [Nachweis] in Serum mit Nukleinsäureamplifikation mit Sondendetektion
49360-1;Hepatitis-B-Virus DNA [Einheiten/Volumen] (Viruslast) in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
48138-2;Enolase.neuronenspezifisch [Masse/Volumen] in Serum oder Plasma mit Radioimmunoassay
13494-0;Volumen von 4-Stunden-Dialysat
17457-3;Phosphoethanolamin [Nachweis] in Urin
15580-4;Rubus fruticosus IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
82202-3;Yersinia enterocolitica DNA [Nachweis] in Stuhl mit Nukleinsäureamplifikation mit Detektion ohne Sonde
82754-3;Status der Reise
42200-6;DNA-Doppelstrang Antikörper [Einheiten/Volumen] in Serum mit Radioimmunoassay
90066-2;Corynebacterium sp identifiziert in Isolat mit erregerspezifischer Kultur
48983-1;Glucose [Masse/Volumen] in Serum oder Plasma --20 Minuten vor XXX Stimulation
39467-6;Chlorid [Mol/Volumen] in Peritonealdialysat
25481-3;Molybdän [Mol/Volumen] in Serum oder Plasma
14484-0;Mycoplasma sp und Ureaplasma sp [Nachweis oder Identität] in Zervix mit erregerspezifischer Kultur
149-5;Cephalexin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
39456-9;Paracetamol [Mol/Volumen] in Urin
30288-5;Adefovir [Empfindlichkeit] mit genotypischer Methode
55389-1;Insulin [Mol/Volumen] in Serum oder Plasma --5 Stunden nach XXX Stimulation
49056-5;Shigella sp Serotyp [Nachweis oder Identität] in Isolat mit Agglutination
20682-1;Ammoniak [Masse/Volumen] in Urin
14887-4;Primidon [Mol/Volumen] in Serum oder Plasma
85622-9;Zika-Virus RNA [Nachweis] in Serum oder Plasma mit Nukleinsäureamplifikation mit Sondendetektion
24484-8;(Arachis hypogaea+Kuhmilch+Eiweiß+Gadus morhua+Glycine max+Triticum aestivum) IgE-Antikörper-RAST-Klasse [Nachweis] in Serum mit Multidisk
45218-5;Lymphozytisches Choriomeningitis-Virus IgG-Antikörper [Nachweis] in Serum
44322-6;Interleukin-6 [Nachweis] in Serum oder Plasma
85755-7;Streptococcus pneumoniae Dänische Serotypen 33A+33F+37 DNA [Zyklusschwellenwert #] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
57852-6;Problemliste Freitext - Berichtet
47300-9;Phosphatidat IgM-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
16930-0;Darmwurm IgE-Antikörper [Einheiten/Volumen] in Serum
7538-2;Avena sativa IgG-Antikörper [Einheiten/Volumen] in Serum
25318-7;1-Methylhistidin [Mol/Zeit] in 24-Stunden-Urin
21070-8;Anderes Antibiotikum [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
50507-3;Insulin [Einheiten/Volumen] in Serum oder Plasma --7. Probenmaterial
41710-5;Ramoplanin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
25866-5;Leptospira borgpetersenii sv Sejroe Antikörper [Titer] in Serum
19212-0;Kohlenstoffdioxid [Partialdruck] in gemischt-venösem Blut
261-8;Fusidat [Empfindlichkeit] mit minimaler letaler Konzentration (MLK)
25082-9;2-Methyl-3-Hydroxybutyrat/Creatinin [Molverhältnis] in Urin
32331-1;Myoglobin [Nachweis] in Serum oder Plasma
14415-4;Calcium [Mol/Volumen] in Amnionflüssigkeit
75377-2;Dengue-Virus NS1 Antigen [Nachweis] in Serum, Plasma oder Blut mit Immunoassay-Schnelltest
56243-9;Taraxacum vulgare IgG4-Antikörper [Masse/Volumen] in Serum
221-2;Dicloxacillin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
27033-0;Prolin [Mol/Volumen] in Amnionflüssigkeit
9736-0;Allopurinol [Masse/Volumen] in Serum oder Plasma
28603-9;Aspargin/Creatinin [Verhältnis] in Urin
31568-9;Polio-Virus 3 Antikörper [Einheiten/Volumen] in Zerebrospinalflüssigkeit
21221-7;Zea mays IgG-Antikörper-RAST-Klasse [Nachweis] in Serum
12847-0;Protein [Masse/Volumen] in Peritonealdialysat --5. Probenmaterial
25471-4;Quecksilber [Mol/Zeit] in 24-Stunden-Urin
19256-7;Sauerstoff [Partialdruck] angepasst an aktuelle Körpertemperatur des Patienten oder der Patientin in Kapillarblut
48765-2;Allergien und unerwünschte Wirkungen - Dokument
40657-9;Parvovirus B19 IgG-Antikörper [Nachweis] in Serum mit Immunfluoreszenztest
42939-9;CFTR-Genallel 2 [Nachweis] in Blut oder Gewebe, molekulargenetisch
39011-2;Mumps-Virus IgG-Antikörper [Nachweis] in Zerebrospinalflüssigkeit
38247-3;Brucella sp IgG-Antikörper [Titer] in Serum
1637-8;Somatotropin [Masse/Volumen] in Serum oder Plasma --vor Dosis Insulin intravenös
51529-6;(Aspergillus fumigatus+Aspergillus niger+Aspergillus terreus+Aspergillus flavus) IgE-Antikörper [Nachweis] in Serum mit Multidisk
16823-7;Epstein-Barr-Virus early Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
2381-2;Glutathion.oxidiert [Masse/Volumen] in Erythrozyten
29798-6;Östliche-Pferdeenzephalomyelitis-Virus IgG-Antikörper [Nachweis] in Zerebrospinalflüssigkeit mit Immunfluoreszenztest
6359-4;Clostridioides difficile Toxin A [Einheiten/Volumen] in Stuhl mit Immunoassay
8097-8;Quergestreifter Muskel Antikörper [Titer] in Serum
50713-7;Influenza-Virus.Neuraminidaseinhibitor-Resistenz [Empfindlichkeit] mit genotypischer Methode
93-5;Cefodizim [Empfindlichkeit] mit Agardiffusion
41470-6;Atazanavir [Masse/Volumen] in Serum oder Plasma
40613-2;Brucella sp Antikörper [Nachweis] in Serum mit Komplementbindungsreaktion
25517-4;Crocus sativus IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
11605-3;Lymphozytisches Choriomeningitis-Virus Antikörper [Einheiten/Volumen] in Serum
33825-1;Leukozytenzylinder [Nachweis] in Urinsediment mit Lichtmikroskopie
18953-0;Neomycin [Empfindlichkeit]
29541-0;HIV-1 RNA [log #/Volumen] (Viruslast) in Serum oder Plasma mit Nukleinsäureamplifikation mit Sondendetektion
14126-7;HIV-1 gp120+gp160 Antikörper [Nachweis] in Serum mit Immunoblot
21141-7;Elettaria cardamomum IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
70059-1;Hantavirus Typ Puumala IgG-Antikörper [Nachweis] in Serum oder Plasma mit Immunfluoreszenztest
92147-8;Humanes Coronavirus HKU1+OC43 RNA [Nachweis] in Probenmaterial aus dem Respirationstrakt mit Nukleinsäureamplifikation mit Sondendetektion
30535-9;Leber-Nieren-Mikrosomen-1 Antikörper [Nachweis] in Serum
533-0;Mycobacterium sp identifiziert in Blut mit erregerspezifischer Kultur
29950-3;Nukleärer IgG-Antikörper [Nachweis] in Serum mit Immunoassay
27950-5;Saint-Louis-Enzephalitis-Virus RNA [Nachweis] in Zerebrospinalflüssigkeit mit Sonde
6012-9;von Willebrand-Faktor (vWF) Antigen [Einheiten/Volumen] in thrombozytenarmem Plasma mit Immunoassay
32623-1;Mittleres Thrombozytenvolumen [Entitisches Volumen] in Blut mit automatisierter Zählung
53976-7;Pseudozylinder [Nachweis] in Urinsediment mit Lichtmikroskopie
50425-8;Corticotropin [Masse/Volumen] in Plasma --vor 100 µg CRH intravenös
11246-6;Oxycodon [Masse/Volumen] in Urin
29775-4;Insulin-ähnlicher Wachstumsfaktor I [Mol/Volumen] in Serum oder Plasma
34504-1;GJB6-Gen-zielgerichtete Mutationsanalyse in Blut oder Gewebe, molekulargenetisch
26058-8;Europäische-Frühsommer-Meningoenzephalitis-Virus Antikörper [Titer] in Serum mit Komplementbindungsreaktion
1877-0;Apolipoprotein C-III [Masse/Volumen] in Serum oder Plasma
32329-5;Magnesium [Mol/Volumen] in Probenmaterial
23067-2;Epizootische-hämorrhagische-Krankheit-Virus RNA [Nachweis] in Blut mit Nukleinsäureamplifikation mit Sondendetektion
32043-2;Uroporphyrin/Creatinin [Molverhältnis] in 24-Stunden-Urin
17384-9;Opiate [Masse/Volumen] in Urin mit Bestätigungstest
3486-8;Clindamycin [Masse/Volumen] in Serum oder Plasma
30926-0;Aluminium [Masse/Volumen] in Urin gesammelt in unbestimmtem Zeitraum
17373-2;Noradrenalin [Masse/Volumen] in Urin --6. Probenmaterial nach XXX Stimulation
47074-0;PCNA extrahierbarer nukleärer Antikörper [Nachweis] in Serum mit Immunfluoreszenztest
58395-5;Oxycodon/Creatinin [Massenverhältnis] in Urin
50237-7;Trichomonas sp [Nachweis] in Urin mit computerassistierter Methode
7138-1;Glycine max-Staub IgE-Antikörper [Einheiten/Volumen] in Serum
21278-7;Follitropin [Einheiten/Volumen] in Serum oder Plasma --45 Minuten nach Dosis Gonadotropin-Releasing-Hormon
23343-7;Pasteurella multocida Antigen [Titer] in Probenmaterial mit Agglutination
7045-8;Rifampicin [Empfindlichkeit] mit Gradientenstreifen
7591-1;Capsicum frutescens IgE-Antikörper [Einheiten/Volumen] in Serum
2498-4;Eisen [Masse/Volumen] in Serum oder Plasma
26955-5;Aureobasidium pullulans IgG-Antikörper [Masse/Volumen] in Serum
34273-3;Kupfer [Mol/Volumen] in Urin
2154-3;Creatinkinase.MB-Typ [Enzymaktivität/Volumen] in Serum oder Plasma mit Elektrophorese
49713-1;Parainfluenza-Virus Antikörper [Titer] in Serum mit Komplementbindungsreaktion
26476-2;Lymphozyten [#/Volumen] in Körperflüssigkeit
89485-7;Clarithromycin [Empfindlichkeit] mit genotypischer Methode
13464-3;Chrom/Creatinin [Massenverhältnis] in Urin
14582-1;Aceton [Mol/Volumen] in Serum oder Plasma
6573-0;Venezolanische-Pferdeenzephalomyelitis-Virus Antigen [Nachweis] in Serum mit Immunfluoreszenztest
16412-9;Aspartat-Aminotransferase [Enzymaktivität/Volumen] in Erythrozyten
5050-0;Aspergillus fumigatus Antikörper [Einheiten/Volumen] in Serum
161-0;Cephalothin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
32617-3;Ornithincarbamoyltransferase [Enzymaktivität/Masse] in Gewebe
34441-6;Spermatozoen [Geschwindigkeit] in Sperma
31859-2;Influenza-Virus A Antigen [Nachweis] in Probenmaterial
29643-4;Myeloperoxidase Antikörper [Nachweis] in Serum mit Immunoassay
16334-5;Alfentanil [Masse/Volumen] in Urin
2692-2;Osmolalität von Serum oder Plasma
17316-1;Myeloperoxidase Antikörper [Nachweis] in Serum
25849-1;Alpha-Aminobutyrat/Creatinin [Molverhältnis] in 24-Stunden-Urin
8058-0;Acetylcholinrezeptor Antikörper [Einheiten/Volumen] in Serum
49443-5;Toxoplasma gondii DNA [#/Volumen] in Urin mit Nukleinsäureamplifikation mit Sondendetektion
114-9;Cefotetan [Empfindlichkeit] mit bakterizider Aktivität im Serum
376-4;Ofloxacin [Empfindlichkeit] mit Agardiffusion
22162-2;Candida albicans Antikörper [Nachweis] in Serum
92245-0;Nukleinsäureveränderung der Resistenzmutation eines Mikroorganismus, molekulargenetisch
33363-3;Normozytär [Nachweis] in Blut mit Lichtmikroskopie
30923-7;Chrom [Masse/Volumen] in Urin gesammelt in unbestimmtem Zeitraum
31540-8;Nukleärer Antikörper [Einheiten/Volumen] in Körperflüssigkeit
53322-4;Kristalle [#/Fläche] in Urinsediment mit automatisierter Zählung
15939-2;Pinus nigra IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
53387-7;Trichinella spiralis IgG-Antikörper [Titer] in Serum
22246-3;Cytomegalie-Virus IgG-Antikörper [Titer] in Serum oder Plasma
35670-9;Tobramycin [Masse/Volumen] in Serum oder Plasma
72174-6;Rotavirus Antigen [Nachweis] in Stuhl mit Immunoassay-Schnelltest
26752-6;Creatinin Clearance renal in 2-Stunden-Urin und Serum oder Plasma
25428-4;Glucose [Nachweis] in Urin mit Teststreifen
85426-5;Meropenem [Empfindlichkeit] für Meningitis mit minimaler Hemmkonzentration (MHK)
5411-4;Yersinia sp Antikörper [Einheiten/Volumen] in Serum
91772-4;Influenza-Virus identifiziert in Probenmaterial aus dem oberem Respirationstrakt mit erregerspezifischer Kultur
43866-3;Bartonella sp Antikörper [Nachweis] in Serum
715-3;Normoblasten [#/Volumen] in Blut
26624-7;Rickettsia conorii Antikörper [Nachweis] in Serum
34419-2;Retikulozyten.reif/Retikulozyten.gesamt in Blut
33632-1;Cytomegalie-Virus Ul54+Ul97-Gen Mutationen entdeckt [Nachweis oder Identität]
32200-8;Segmentierte Neutrophile/100 Leukozyten in Blut mit automatisierter Zählung
16-6;Amoxicillin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
41188-4;Xylose [Masse/Volumen] in Urin --nach Nahrungskarenz
15928-5;Pfeffer grün IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
5580-6;Antimon [Masse/Volumen] in Serum oder Plasma
21571-5;Toxoplasma gondii IgM-Antikörper [Titer] in Zerebrospinalflüssigkeit mit Immunfluoreszenztest
7179-5;Ceratonia siliqua IgE-Antikörper [Einheiten/Volumen] in Serum
5745-5;Thallium [Masse/Volumen] in Urin
53608-6;Rickettsia sp DNA [Nachweis] in Blut mit Nukleinsäureamplifikation mit Sondendetektion
92855-6;Bordetella parapertussis IS1001 DNA [Nachweis] in Probenmaterial aus dem unteren Respirationstrakt mit Nukleinsäureamplifikation mit Sondendetektion
35818-4;Grepafloxacin [Empfindlichkeit] mit Agardiffusion
2137-8;Coproporphyrin [Masse/Zeit] in 24-Stunden-Urin
772-4;Kernhaltige Erythrozyten [#/Volumen] in Blut mit manueller Zählung
21340-5;HIV-2 p58 Antikörper [Nachweis] in Serum mit Immunoblot
14664-7;Farbe von Synovialflüssigkeit
10372-1;Pyknozyten [Nachweis] in Blut mit Lichtmikroskopie
61371-1;Vibrio cholerae DNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
17079-5;Fettsäuren.langkettig [Nachweis oder Identität] in Serum oder Plasma
59826-8;Creatinin [Mol/Volumen] in Blut
27360-7;Myelin-basisches Protein Antikörper [Einheiten/Volumen] in Serum
18393-9;Chinidin+Chinin [Nachweis] in Urin
771-6;Kernhaltige Erythrozyten [#/Volumen] in Blut mit automatisierter Zählung
56143-1;Kalium/Creatinin [Molverhältnis] in 24-Stunden-Urin
88224-1;Neisseria gonorrhoeae DNA [Nachweis] in anorektalem Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
35850-7;Tilmicosin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
38420-6;Lösliches Leberantigen IgG-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
5397-5;Trypanosoma brucei Antikörper [Einheiten/Volumen] in Serum
23640-6;Quinupristin+Dalfopristin [Empfindlichkeit]
47519-4;Anamnese der Maßnahmen - Dokument
32330-3;Quecksilber [Mol/Volumen] in Serum oder Plasma
27977-8;Noradrenalin/Creatinin [Molverhältnis] in 24-Stunden-Urin
48175-4;Mycobacterium tuberculosis katG + inhA-Gene Mutation zu Isoniazid-Resistenz [Nachweis], molekulargenetisch
18944-9;Methacyclin [Empfindlichkeit]
7253-8;Baumwollsamen IgG-Antikörper [Einheiten/Volumen] in Serum
54308-2;Isovalerylglycin [Mol/Volumen] in Zerebrospinalflüssigkeit
54173-0;Arbekacin [Empfindlichkeit] mit Agardiffusion
97312-3;Campylobacter coli+jejuni+upsaliensis DNA [Nachweis] in Stuhl mit Nukleinsäureamplifikation mit Sondendetektion
7646-3;Ambrosia elatior IgG-Antikörper [Einheiten/Volumen] in Serum
35009-0;Segmentierte Neutrophile [#/Volumen] in Synovialflüssigkeit
22228-1;Coxsackievirus B2 Antikörper [Titer] in Serum
41150-4;Herpes-simplex-Virus Typ 1+2 IgM-Antikörper [Nachweis] in Zerebrospinalflüssigkeit
33437-5;Sauerstoff [Partialdruck] in Kapillarblut mit transkutanem O2-Monitoring
2193-1;Dehydroepiandrosteron (DHEA) [Masse/Volumen] in Serum oder Plasma
357-4;Neomycin [Empfindlichkeit] mit bakterizider Aktivität im Serum
26493-7;Mononukleäre Zellen/100 Leukozyten in Körperflüssigkeit
55875-9;Homocitrullin [Mol/Volumen] in Zerebrospinalflüssigkeit
25550-5;Harnstoff [Mol/Zeit] in 24-Stunden-Urin
56927-7;Hepatitis-C-Virus c2 Antikörper [Nachweis] in Serum mit Immunoblot
43634-5;3-Methoxy-4-Hydroxyphenylglycol [Nachweis] in Urin
15847-7;Kuhmilch gekocht IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
88253-0;Vancomycin-Resistenz vanB-Gen [Nachweis] in positiver Blutkultur mit Sonde
43064-5;Chikungunya-Virus Antikörper [Titer] in Serum
58023-3;Rabies-Virus IgG-Antikörper [Einheiten/Volumen] in Serum
56668-7;Alpha-Aminoadipat/Creatinin [Verhältnis] in 24-Stunden-Urin
43845-7;Chlamydophila pneumoniae Antikörper [Titer] in Serum mit Immunfluoreszenztest
18872-2;Capreomycin [Empfindlichkeit]
49365-0;Hepatitis-B-Virus DNA [#/Volumen] (Viruslast) in Gewebe mit Nukleinsäureamplifikation mit Sondendetektion
39799-2;Risperidon [Mol/Volumen] in Serum oder Plasma
19177-5;Alpha-1-Fetoprotein [Mol/Volumen] in Serum oder Plasma
50631-1;Cefepim [Empfindlichkeit] mit Methode für langsam wachsende Mykobakterien
29389-4;Paracetamol [Nachweis] in Magenflüssigkeit
2887-8;Protein [Nachweis] in Urin
466-3;Sulfadiazin [Empfindlichkeit] mit bakterizider Aktivität im Serum
35393-8;Hantavirus IgM-Antikörper [Einheiten/Volumen] in Serum
16033-3;Stemphylium botryosum IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
13953-5;Hepatitis-B-Virus e Antikörper [Nachweis] in Serum oder Plasma mit Immunoassay
6304-0;Wellensittichkot IgE-Antikörper [Einheiten/Volumen] in Serum
73628-0;Besifloxacin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
20563-3;Carboxyhämoglobin/Hämoglobin.gesamt in Blut
16589-4;Chlamydia sp Antikörper [Einheiten/Volumen] in Serum mit Immunfluoreszenztest
15620-8;Chaetomium globosum IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
14211-7;Hepatitis-E-Virus IgG-Antikörper [Nachweis] in Serum
85535-3;Influenza-Virus A RNA ZKID50 [#/Volumen] in Probenmaterial
3830-7;Morphium [Nachweis] in Urin
15518-4;Haliotis spp IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
11369-6;Impfanamnese - Freitext
7891-5;Giardia lamblia IgG-Antikörper [Einheiten/Volumen] in Serum
31416-1;Herpes-Virus Typ 7 IgG-Antikörper [Einheiten/Volumen] in Serum
1779-8;Alkalische Phosphatase.Leber [Enzymaktivität/Volumen] in Serum oder Plasma
40977-1;Adenovirus IgG-Antikörper [Nachweis] in Serum mit Immunoassay
86235-9;Neisseria meningitidis Serogruppe B synD-Gen [Zyklusschwellenwert #] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
21314-0;Vitis vinifera IgG-Antikörper-RAST-Klasse [Nachweis] in Serum
40636-3;Kappa-Leichtketten [Nachweis] in Urin mit Immunfixation
57987-0;Ipomoea batatas IgE-Antikörper/Gesamt-IgE in Serum
14896-5;Proteinfraktionen [Interpretation] in Urin mit Immunfixation
26578-5;Beta-Alanin/Creatinin [Molverhältnis] in Urin
25542-2;Toxoplasma gondii IgM-Antikörper [Nachweis] in Serum
31615-8;Ross-River-Virus IgM-Antikörper [Nachweis] in Serum
5358-7;Glatter Muskel Antikörper [Titer] in Serum mit Immunfluoreszenztest
26027-3;Histiozyten [#/Fläche] in Urinsediment mit Lichtmikroskopie, hohe Vergrösserung
48414-7;Alpha-1-Mikroglobulin [Masse/Zeit] in 24-Stunden-Urin
21187-0;Chlamydia trachomatis DNA [Nachweis] in konjunktivalem Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
30362-8;Insulin [Einheiten/Volumen] in Serum oder Plasma --30 Minuten nach 75 g Glucose per os
31660-4;Quergestreifter Muskel IgG-Antikörper [Einheiten/Volumen] in Serum
13969-1;Creatinkinase.MB-Typ [Masse/Volumen] in Serum oder Plasma
13293-6;Colorado-Zeckenfieber-Virus IgM-Antikörper [Einheiten/Volumen] in Serum
79387-7;Escherichia coli Stx2 Toxin stx2-Gen [Nachweis] in Stuhl mit Nukleinsäureamplifikation mit Sondendetektion
27066-0;Ketone [Nachweis] in Urin --3 Stunden nach XXX Stimulation
2345-7;Glucose [Masse/Volumen] in Serum oder Plasma
32016-8;Glucose [Masse/Volumen] in Kapillarblut
44017-2;Blasten [Nachweis] in Blut mit Lichtmikroskopie
21569-9;Toxoplasma gondii IgG-Antikörper [Titer] in Zerebrospinalflüssigkeit mit Immunfluoreszenztest
7034-2;Nalidixat [Empfindlichkeit] mit Gradientenstreifen
33401-1;Neisseria meningitidis Serogruppe B+Escherichia coli K1 Antigen [Nachweis] in Urin mit Latexagglutination
14295-0;Organische Säuren/Creatinin [Molverhältnis] in Urin
61169-9;Hepatitis-B-Virus Codon I233V [Nachweis] mit genotypischer Methode
58751-9;Treponema pallidum IgG-Antikörper [Nachweis] in Zerebrospinalflüssigkeit mit Immunfluoreszenztest
47512-9;Treponema pallidum IgG-Antikörper [Einheiten/Volumen] in Zerebrospinalflüssigkeit
25414-4;Gasterophilus intestinalis IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
73604-1;Ceftarolin+Avibactam [Empfindlichkeit]
6961-7;Yersinia enterocolitica O:8 Antikörper [Titer] in Serum
40857-5;Präalbumin [Masse/Volumen] in Urin
55844-5;Cortisol frei [Masse/Zeit] in 24-Stunden-Urin mit Radioimmunoassay
33209-8;CD235a-Zellen/100 Zellen in Aspirat
41198-3;Juglans spp IgE-Antikörper/Gesamt-IgE in Serum
25110-8;Hydroxyprolin/Creatinin [Molverhältnis] in Urin
53327-3;Bilirubin.gesamt [Masse/Volumen] in Urin mit automatisiertem Teststreifen
747-6;Myeloblasten/100 Leukozyten in Blut mit manueller Zählung
30062-4;Arginin/Creatinin [Verhältnis] in Urin
42808-6;Virus identifiziert in Isolat
34161-0;Cancer-Antigen 72-4 [Einheiten/Volumen] in Körperflüssigkeit
33211-4;Interleukin-8 [Masse/Volumen] in Serum oder Plasma
1794-7;Amylase [Enzymaktivität/Volumen] in Duodenalflüssigkeit
61367-9;Clostridioides difficile DNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
23193-6;Leptospira borgpetersenii sv Sejroe Antikörper [Nachweis] in Serum
51568-4;Aspergillus fumigatus rekombinant (rAsp f) 1 IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
1795-4;Amylase [Enzymaktivität/Volumen] in Körperflüssigkeit
50499-3;Somatotropin [Masse/Volumen] in Serum oder Plasma --7. Probenmaterial
3577-4;Disulfiram [Masse/Volumen] in Serum oder Plasma
6929-4;Aluminium [Masse/Volumen] in 24-Stunden-Urin
3777-0;Methamphetamin [Nachweis] in Serum oder Plasma
17488-8;Progesteron [Masse/Volumen] in Serum oder Plasma --7. Probenmaterial nach XXX Stimulation
7125-8;Laurus nobilis IgE-Antikörper [Einheiten/Volumen] in Serum
21505-3;Secale cereale IgG-Antikörper-RAST-Klasse [Nachweis] in Serum
157-8;Cephaloridin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
50461-3;C-Peptid [Mol/Volumen] in Serum oder Plasma --1. Probenmaterial
7965-7;Mumps-Virus Antikörper [Einheiten/Volumen] in Serum
25225-4;Minocyclin 30 µg/mL [Empfindlichkeit] mit Methode für langsam wachsende Mykobakterien
10971-0;Lysozym [Masse/Volumen] in Urin
33813-7;Insulin [Einheiten/Volumen] in Serum oder Plasma --14. Probenmaterial nach XXX Stimulation
97099-6;Influenza-Virus A und Influenza-Virus B und SARS-CoV-2 (COVID-19) Antigene (Liste) - Probenmaterial aus dem oberem Respirationstrakt mit Immunoassay-Schnelltest
3671-5;Haloperidol [Masse/Volumen] in Urin
49378-3;Hepatitis-C-Virus RNA [Einheiten/Volumen] (Viruslast) in Knochenmark mit Nukleinsäureamplifikation mit Sondendetektion
1415-9;Cortisol [Masse/Volumen] in Serum oder Plasma --30 Minuten nach 1 µg/kg CRH intravenös
58406-0;Thrombozytenmorphologie (Liste) - Blut
97926-0;Snowshoe-Hare-Virus RNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
40290-9;Insulin [Mol/Volumen] in Serum oder Plasma --1,5 Stunden nach XXX Stimulation
30273-7;Abacavir [Empfindlichkeit] mit phänotypischer Methode
60418-1;Dengue-Virus 4 RNA [Nachweis] in Serum mit Nukleinsäureamplifikation mit Sondendetektion
29838-0;Jamestown-Canyon-Virus IgM-Antikörper [Nachweis] in Zerebrospinalflüssigkeit
45219-3;Lymphozytisches Choriomeningitis-Virus IgG-Antikörper [Nachweis] in Zerebrospinalflüssigkeit
17358-3;Neutrophiler zytoplasmatischer Antikörper.atypisch [Einheiten/Volumen] in Serum
86714-3;Carbapenem-Resistenz blaOXA-51-ähnliches Gen [Nachweis], molekulargenetisch
9420-1;Entamoeba histolytica Antikörper [Titer] in Serum mit Komplementbindungsreaktion
47369-4;Calcitonin [Masse/Volumen] in Körperflüssigkeit
18218-8;Epidermis IgM-Antikörper [Nachweis] in Gewebe
1745-9;Albumin [Masse/Volumen] in Amnionflüssigkeit
1553-7;Glucose [Masse/Volumen] in Serum oder Plasma --vor Dosis Insulin intravenös
25980-4;Serin/Creatinin [Molverhältnis] in 24-Stunden-Urin
50464-7;C-Peptid [Mol/Volumen] in Serum oder Plasma --4. Probenmaterial
96961-8;Varicella-Zoster-Virus IgG-Antikörperindex [Einheiten/Volumen] in Serum und Zerebrospinalflüssigkeit
5042-7;Adenovirus IgM-Antikörper [Einheiten/Volumen] in Serum
2054-5;Katalase [Enzymaktivität/Volumen] in Erythrozyten
49000-3;Freies Hämoglobin [Nachweis] in Zerebrospinalflüssigkeit
43971-1;CD3+CD8+(T8-Suppressor)-Zellen/100 Zellen in Zerebrospinalflüssigkeit
2366-3;Glutamat [Masse/Zeit] in 24-Stunden-Urin
33312-0;Rhizopus nigricans IgG-Antikörper-RAST-Klasse [Nachweis] in Serum
5574-9;Aluminium [Masse/Volumen] in Serum oder Plasma
56385-8;Pecten spp IgG4-Antikörper [Masse/Volumen] in Serum
6878-3;Coproporphyrin 3 [Masse/Zeit] in 24-Stunden-Urin
