"7019-3;Imipenem Islt Grad strip"
"560-3;Chlamydia Spec Cult"
"204-8;Colistin Islt MLC"
"82178-5;C pneum DNA Nph Ql NAA+non-probe"
"43579-2;C3 Plr-mCnc"
"25387-2;Cyanide SerPl-sCnc"
"12364-6;Benzodiaz Gast Ql"
"16439-2;Benzene Bld Ql"
"6727-2;Honey bee IgG Qn"
"56305-6;Lenscale IgG4-mCnc"
"12793-6;Oxalate sp5 p chal Ur-mCnc"
"13202-7;B burgdor IgG CSF Ql IB"
"9715-4;S sonnei Ab Titr Ser CF"
"93748-2;Fibrin Monomer PPP IA-mCnc"
"16311-3;Acetone Fld-mCnc"
"5228-2;IC SerPl-aCnc"
"21326-4;HSV1 IgM Titr Ser"
"415-0;Pivampicillin Islt MLC"
"6771-0;A1AT SerPl Neph-mCnc"
"33398-9;N men sg A+C+W135+Y Ag Ur Ql LA"
"307-9;Loracarbef Islt MIC"
"26014-1;Arbovirus NOS Ab Titr Ser CF"
"24005-1;Chlamydia Bronch Cult"
"92128-8;B pert DNA Resp Ql NAA+probe"
"29813-3;JCV IgM Ser Ql IF"
"15888-1;Octopus IgE RAST Ql"
"11076-7;HCV5-1-1 Ab Ser Ql IB"
"19817-6;Complications"
"88536-8;VZV DNA Aspirate Ql NAA+probe"
"33358-3;M Protein SerPl Elph-mCnc"
"31372-6;EBV NA Ab Ser-aCnc"
"21182-1;Chicken IgG RAST Ql"
"6555-7;S pneum Ag Spec Ql IF"
"43810-1;RUBV Ab Ser Ql IA"
"29308-4;Dx"
"88233-2;Babesia DNA Bld Ql NAA+probe"
"17307-0;Myelin IgM Ser Ql"
"3275-5;UFH 24h Ur-mRate"
"30430-3;Mesothl Cell/leuk NFr Pcar"
"25473-0;Metaneph SerPl-sCnc"
"45391-0;Renal Epi Cells #/area UrnS LPF"
"15494-8;P multoc Ab Ser Ql IA"
"26563-7;CD1a Cells NFr Spec"
"45043-7;Tzanck Smear Spec"
"35281-5;T gondii IgG Ser Ql IF"
"2622-9;Methionine SerPl-mCnc"
"25200-7;Rifabutin 2 ug/mL Islt SlowMyco"
"14617-5;Appearance Pcar"
"93850-6;Pretomanid Susc Islt"
"4333-1;Mezlocillin Dose"
"49139-9;CEV IgM Titr CSF IF"
"15598-6;Canary Feather IgE RAST Ql"
"30445-1;Myeloblasts/leuk NFr Bld"
"22652-2;Glutamate CSF-sCnc"
"49124-1;C burnet Spec Seq"
"7431-0;Isocyanate TDI IgE Qn"
"43888-7;Bile Ac Bifl Ql"
"49006-0;Phosphate DiafP-sCnc"
"33898-8;Bilirub Conj+Unconj SerPl-mCnc"
"16708-0;T sol lar Ab CSF-aCnc"
"40290-9;Insulin 1.5h p chal SerPl-sCnc"
"40729-6;HSV IgM Ser Ql IA"
"6859-3;Tobacco IgE Qn"
"30433-7;Metamyelocytes # Bld"
"15729-7;Gluten IgE RAST Ql"
"30068-1;Alanine/Creat Ur-Rto"
"26715-3;C trach IgG Ser IA-aCnc"
"5836-2;CMV Tiss Ql Cult"
"47317-3;Il12 Fld IA-mCnc"
"2963-7;GH SerPl-mCnc"
"12209-3;Eosinophil/leuk NFr Fld Manual"
"17965-5;Bacteria Stl Cult org #3"
"2312-7;Gal1PO4 RBC-mCnc"
"48096-2;ACTH 8 AM Plas-mCnc"
"390-5;Pefloxacin Islt MIC"
"14024-4;HTLV I+II p32 Ab Ser Ql IB"
"41722-0;Telithromycin Islt Grad strip"
"56483-1;PBG Stl-mCnt"
"12208-5;Eosinophil/leuk NFr CSF Manual"
"32032-5;PS IgG Ser IA-aCnc"
"1941-4;B-Galactosidase SerPl-cCnc"
"3107-0;Urobilinogen Ur-mCnc"
"58442-5;Other elements UrnS Micro"
"2339-0;Glucose Bld-mCnc"
"51564-3;Timothy (rPhl p) 5 IgE RAST Ql"
"2498-4;Iron SerPl-mCnc"
"21391-8;ACP Stn Bone"
"72851-9;HBV 84 Islt Genotyp"
"6267-9;T viride IgE Qn"
"15642-2;C herbarum IgE RAST Ql"
"7685-1;Salmon IgG Qn"
"5249-8;MuV Ab Titr Ser CF"
"33062-1;Ag Tested RBC"
"51328-3;CD42b Cells NFr Fld"
"25658-6;Gastrin sp5 p chal SerPl-sCnc"
"22258-8;EEEV IgG Titr CSF"
"22583-9;T gondii IgM Titr CSF"
"1916-6;AST/ALT SerPl-cRto"
"7182-9;Casein IgG Qn"
"7025-0;Ketoconazole Islt Grad strip"
"11105-4;Basophils NFr Mar Manual"
"46716-7;Ceruloplasmin DBS-mCnc"
"16279-2;T gondii DNA Bld Ql NAA+probe"
"15234-8;Mold Allerg Mix2 IgE Ql"
"88892-5;Mero+Vab Susc Islt"
"10847-2;B burgdor DNA Fld Ql Probe amp"
"88586-3;Shigella Stl Cult"
"325-1;Methicillin Titr SBT"
"31739-6;Borrelia Ag Spec Ql"
"15774-3;Pecan/Hick Tree IgE RAST Ql"
"29726-7;L inter Cynop Ab Ser Ql Aggl"
"17025-8;Iron Wat-mCnc"
"5386-8;T canis Ab Ser IA-aCnc"
"30099-6;N gonorrhoea Conjunct Ql Cult"
"25607-3;Miconazole Susc Islt"
"12587-2;Creat 6h Ur-mRate"
"76069-4;%HYPO/100 RBC NFr Bld Auto"
"18897-9;Cephalexin Susc Islt"
"25409-4;Filaria Ab Titr Ser IF"
"3425-6;Cannabinoids SerPl Ql"
"1923-2;Base deficit BldC-sCnc"
"2482-8;Insulin Ab Ser-mCnc"
"15281-9;Horse Bot Fly IgE Qn"
"10953-8;Timothy IgG Qn"
"82177-7;M pneumo DNA Nph Ql NAA+non-probe"
"14873-4;pH BldCo"
"32576-1;B henselae IgM Ser Ql"
"25177-7;Amikacin 12 ug/mL Islt SlowMyco"
"72866-7;MTB ethA ethion res mut Islt/Spm Ql"
"50917-4;Thallium Hair-sCnt"
"24357-6;UA Dipstick Pnl Ur"
"16085-3;Wheat IgE RAST Ql"
"15897-2;Ovalb IgE RAST Ql"
"88252-2;vanA Bld Pos Ql Probe"
"54002-1;Centromere F Ab Titr Ser IF"
"81098-6;L borg Arborea Ab Titr Ser Aggl"
"2593-2;Magnesium Bld-sCnc"
"6072-3;Chloramin T IgE Qn"
"31660-4;Stria Mus IgG Ser-aCnc"
"25441-7;(Hcys)2 24h Ur-sRate"
"6605-0;L inter Ag Tiss Ql IF"
"8330-3;Bdy temp IV"
"15058-1;DOPamine Ur-sCnc"
"6374-3;T sol lar IgG Ser Ql IB"
"78012-2;S pyo Ag Throat Ql IA.rapid"
"69765-6;RUBV IgM Fld Ql IA"
"3793-7;MTX SerPl-mCnc"
"7417-9;Whitefaced Hornet IgG Qn"
"47927-9;GH sp5 p chal SerPl-aCnc"
"10160-0;Hx of Medication use"
"38253-1;CO2 Spec-sCnc"
"15659-6;Cottonwood IgE RAST Ql"
"14771-0;Glucose p fast SerPl-sCnc"
"13494-0;Specimen vol 4h Dial fld"
"7968-1;MuV RNA CSF Ql NAA+probe"
"25728-7;Palo verde IgE RAST Ql"
"80205-8;JEV+TBEV+WNV+YFV IgG SerPl Ql IF"
"6783-5;IgM Ur Elph-mCnc"
"39782-8;D-ALA/Creat Ur-sRto"
"27989-3;T4 Free 1h p chal SerPl-aCnc"
"56231-4;Corn IgG4-mCnc"
"54157-3;RNAp I Ab Titr Ser IF"
"35043-9;Variant Lymphs # CSF"
"54015-3;Azurocidin Ab Ser Ql"
"15637-2;Chloramin T IgE RAST Ql"
"29827-3;JCV IgG Spec-aCnc"
"1975-2;Bilirub SerPl-mCnc"
"86914-9;Ferritin goal mCnc SerPl"
"85756-5;Spn Da 18A+B+C+F DNA Ct Spec Qn NAA+prb"
"16973-0;H capsul IgM Ser Ql ID"
"4532-8;CH50 SerPl-aCnc"
"2153-5;CK Macro SerPl-cCnc"
"15359-3;Screen dRVVT/normal"
"12184-8;HCG Fld Ql"
"3397-7;Cocaine Ur Ql"
"20682-1;Ammonia Ur-mCnc"
"12458-6;ACTH sp2 p chal Plas-mCnc"
"7005-2;Clindamycin Islt Grad strip"
"41470-6;Atazanavir SerPl-mCnc"
"6126-7;G domesticus IgE Qn"
"78004-9;VRSA Islt Ql"
"40855-9;C trach L2 IgA Titr Ser"
"76146-0;Tosufloxacin Islt MIC"
"35755-8;Avilamycin Islt MIC"
"48134-1;ALT Macro SerPl-cCnc"
"25117-3;Me-succinate/Creat Ur-sRto"
"51550-2;Mouse Epith+Ser+Ur Prot IgE RAST Ql"
"3706-9;Labetalol Ur-mCnc"
"33941-6;HHV6 DNA Bld Ql NAA+probe"
"7513-5;White mulberry IgG Qn"
"45115-3;Chlamydia Ag Urth Ql IF"
"22726-4;Creat Spec-sCnc"
"17499-5;Gamma glob Fld Elph-mCnc"
"2465-3;IgG SerPl-mCnc"
"14066-5;DHC Ur Ql"
"56268-6;Gluten IgG4-mCnc"
"70569-9;Plasmodium Ag Bld IA.rapid"
"7033-4;Mupirocin Islt Grad strip"
"49364-3;HBV DNA # Mar NAA+probe"
"389-7;Oxytetracycline Titr SBT"
"6478-2;MuV IgM Ser Ql IA"
"13591-3;Fact Inhib XXX PPP-aCnc"
"45171-6;Panc Islet Cell Ab Ser IF-aCnc"
"60564-2;Amikacin 1 ug/mL Islt SlowMyco"
"51994-2;HVA/Creat ?Tm Ur"
"8012-7;RV dsRNA Stl Ql NAA+probe"
"25367-4;cefTRIAXone Islt SlowMyco"
"14239-8;MBP IgM Ser-aCnc"
"15040-9;Copro 24h Stl-sRate"
"15932-7;Phospholipase IgE RAST Ql"
"20657-3;Taurine SerPl-sCnc"
"43874-7;FLUAV Ag Nph Ql"
"732-8;Lymphocytes # Bld Manual"
"26445-7;Basophils/leuk NFr Spec"
"6143-2;Horse Dander IgE Qn"
"95235-8;HBV Ab SerPl-Imp"
"21656-4;CFTR Mut Tested Bld/T"
"10930-6;Fish Feed IgE Qn"
"25183-5;Ethionamide 11 ug/mL Islt SlowMyco"
"94760-6;SARS-CoV-2 N gene Nph Ql NAA+probe"
"6781-9;IgG Ur IA-mCnc"
"2387-9;Glycerol SerPl-mCnc"
"26011-7;Macroamylase CFr SerPl"
"30065-7;Cystine/Creat Ur-Rto"
"6257-0;Strawberry IgE Qn"
"47314-0;FLUBV IgG Ser IA-aCnc"
"6825-4;Crystals Fld Micro"
"41270-0;Drugs Ur"
"57288-3;C trach rRNA Nph Ql NAA+probe"
"95685-4;RRV IgM Spec Ql IA"
"34410-1;S rectivirgula IgG Ser Ql ID"
"14638-1;Stone Analysis-Imp"
"25982-0;Sheep Milk IgE RAST Ql"
"46417-2;PT BldC"
"29953-7;ANA Titr Ser"
"60019-7;LDH Pcar L to P-cCnc"
"17563-8;Salmonella Spec Cult"
"5043-5;Adrenal Ab Titr Ser IF"
"16129-9;HCV IgG Ser Ql"
"33336-9;T gondii IgM Ser Ql Aggl"
"42877-1;CD3-CD16+ Cells # Fld"
"16035-8;A siro IgE RAST Ql"
"5188-8;HBV core Ab Ser RIA-aCnc"
"14083-0;EBV EA Ab Titr Ser IF"
"11556-8;pO2 Bld"
"51627-8;Lymphocytes # Prt Manual"
"16334-5;Alfentanil Ur-mCnc"
"31012-8;Vancomycin SerPl-sCnc"
"96521-0;CVV IgG Spec Ql IA"
"21335-5;HIV 2 gp120 Ab Ser Ql IB"
"26966-2;Tyrosine Ur-sCnc"
"975-3;D Ab SerPl Ql"
"13954-3;HBV e Ag SerPl Ql IA"
"132-1;cefTAZidime Islt MLC"
"14702-5;Disopyramide SerPl-sCnc"
"51812-6;C burnet Ph2 IgG Ser IA-aCnc"
"100871-3;G. lamblia gdh gene Spec-Geno"
"8025-9;SLEV RNA Ser Ql NAA+probe"
"26801-1;Prot 12h Ur-mRate"
"2078-4;Chloride Ur-sCnc"
"5640-8;Ethanol Bld-mCnc"
"40302-2;GH pre Arg SerPl-mCnc"
"52757-2;SERPINE1 c.-675 4G+5G Bld/T Ql"
"50761-6;A IgG Titr SerPl"
"14877-5;Phenytoin SerPl-sCnc"
"53931-2;H capsul Ag CSF IA-aCnc"
"761-7;Neutrophils # Ur Auto"
"21075-7;A lumbric IgE Qn"
"15697-6;White Elm IgE RAST Ql"
"10341-6;Norpropoxyph SerPl-mCnc"
"14675-3;Cortis SerPl-sCnc"
"17464-9;Pigeon Feather IgE Ql"
"26001-8;Valine 24h Ur-sCnc"
"94651-7;Country of trav"
"6260-4;Sweet gum IgE Qn"
"52760-6;PT PIVKA sensitive Act/Nor BldC"
"25660-2;Gastrin sp7 p chal SerPl-sCnc"
"2987-6;Testost Ur Ql"
"32362-6;BKV DNA SerPl Ql NAA+probe"
"9744-4;B-Globulin Ur Elph-mCnc"
"44017-2;Blasts Bld Ql Smear"
"31142-3;Cefepime Islt.mening MIC"
"4121-0;Amobarbital Dose"
"67563-7;L micdadei DNA Spec Ql NAA+probe"
"41153-8;G lamblia IgM Ser Ql"
"3229-2;Fact XI Ag Act/Nor PPP IA"
"17935-8;Bacteria Bld Anaerobe Cult org #2"
"5783-6;Unident Crys UrnS Ql Micro"
"48022-8;Screen aPTT/normal"
"10912-4;Lead SerPl-mCnc"
"44040-4;Basophils CSF Ql Micro"
"15679-4;Deer Epith IgE RAST Ql"
"17228-8;LCMV Ab Titr CSF"
"32185-1;Itraconaz Trough SerPl-mCnc"
"29801-8;JCV IgG CSF IF-aCnc"
"26499-4;Neutrophils # Bld"
"25876-4;Citrate 24h Ur-sCnc"
"13837-0;CD10 Blasts NFr Bld"
"9706-3;C burnet Ph1 IgA Titr Ser"
"15348-6;ALP Liver 1 CFr SerPl"
"53053-5;Carnitine Amn-sCnc"
"20484-2;Cardiolipin IgG Titr Ser"
"15218-1;Food Allerg Mix2 IgE Ql"
"10834-0;Globulin Ser Calc-mCnc"
"30096-2;N men sg C Ag Spec Ql LA"
"31139-9;Cefotaxime Islt.mening Grad strip"
"30131-7;CH50 SerPl-mCnc"
"17546-3;B quintana rRNA Spec Ql Probe"
"47387-6;N gonorrhoea DNA Genital Ql NAA+probe"
"40571-2;Basophils # Fld Manual"
"2468-7;IgG3 Ser-mCnc"
"42258-4;S flexneri Ag Islt Ql"
"15034-2;Bromide SerPl-sCnc"
"10337-4;Procollagen I Ser-mCnc"
"9667-7;HIV1 p51 Ab Ser Ql IB"
"50512-3;LH sp4 SerPl-aCnc"
"32146-3;Lg Platelets Bld Ql Smear"
"41705-5;Neomycin Islt Grad strip"
"22965-8;C fetus Ag Spec Ql IF"
"72166-2;Tobac smoke stat"
"12559-1;Cortis sp4 p chal SerPl-mCnc"
"47085-6;Plasmodium DNA Bld Ql NAA+probe"
"20595-5;CD20 Cells NFr Spec"
"16246-1;Methadone Ur Cfm-mCnc"
"5348-8;ENA Scl70 Ab Ser Ql IA"
"24458-2;Il2Recep SerPl-mCnc"
"20440-4;Glucose 1.5h p Glc SerPl-mCnc"
"17903-6;Bacteria Throat Aerobe Cult org #6"
"48991-4;Glucose 10 PM SerPl-mCnc"
"54178-9;Econazole Islt KB"
"41410-2;Ofloxacin 4 ug/mL Islt SlowMyco"
"81657-9;Salmonella sp spaO Stl Ql NAA+probe"
"14321-4;Haem influ B Ag CSF Ql LA"
"9470-6;Copper Wat-mCnc"
"43979-4;Aspergillus Spec Cult"
"97924-5;JCV RNA Spec Ql NAA+probe"
"8019-2;S mansoni Ab Ser-aCnc"
"12741-5;Insulin sp4 p chal SerPl-mCnc"
"23200-9;Leptospira IgG Ser Ql"
"48892-4;C burnet Ph2 IgM Titr Fld IF"
"17928-3;Bacteria Bld Aerobe Cult"
"15242-1;Food Allerg Mix11 IgE Ql"
"26795-5;Alanine 24h Ur Ql"
"39772-9;Sulfamethoxazole SerPl-sCnc"
"30101-0;Y entero O:5 Ab Titr Spec"
"21052-6;cAMP Nephrogenous Ur+SerPl-sCnc"
"16949-0;HSV1 IgG sp1 Ser-aCnc"
"56490-6;Hemoccult sp2 Stl Ql IA"
"40264-4;Creat BS SerPl-sCnc"
"51659-1;HBV surface Ag Fld Ql"
"32190-1;CSF Micro"
"23179-5;L inter Hard Ab Ser Ql IA"
"34309-5;Fructose/Creat Ur-sRto"
"11018-9;Peroxidase Stn Bld/Mar"
"16228-9;Nordiazepam Ur Cfm-mCnc"
"86221-9;Colistin res mcr-1 Islt/Spm Ql"
"2967-8;Starch Granules Stl Ql Micro"
"43582-6;C4 Plr-mCnc"
"85747-4;S pneum Da 1 DNA Ct Spec Qn NAA+probe"
"23609-1;Kanamycin Islt SlowMyco"
"56985-5;Taurine/Creat 24h Ur-Rto"
"6030-1;Budgie Feather IgE Qn"
"42193-3;CD3 Cells NFr CSF"
"27219-5;Ornithine Amn-sCnc"
"44550-2;HPV DNA Cvx Ql Probe"
"54000-5;ANA multiple nuclear dots Titr Ser IF"
"31006-0;Food Allerg Mix16 IgE Ql"
"13629-1;Il1Beta SerPl-mCnc"
"51570-0;A fumigatus (rAsp f) 3 IgE RAST Ql"
"96751-3;SARS-CoV-2 S gene mut Spec"
"56614-1;17OHP 10M p chal SerPl-mCnc"
"48413-9;A1 Microglob SerPl-mCnc"
"9490-4;A flavus Ab Ser Ql"
"3687-1;Ibuprofen SerPl-mCnc"
"2550-2;Lactate/Pyruvate Bld-sRto"
"42896-1;CTFV IgM Titr Ser IF"
"30440-2;Abn Monocytes # Bld"
"33573-7;BPI IgG Ser IA-aCnc"
"6463-4;Bacteria Spec Cult"
"72869-1;M leprae gyrA FLQ res mut Islt/Spm Ql"
"25730-3;B19V IgM Titr Ser IF"
"29948-7;ENA SS-A Ab Titr Ser ID"
"100868-9;Cryptosp 18S -LC2 rRNA Spec-Geno"
"15736-2;Grapefruit IgE RAST Ql"
"14886-6;Pregntrl 24h Ur-sRate"
"26919-1;A-Aminobutyr/Creat Ur-sRto"
"44359-8;Glutamate/Creat 24h Ur"
"49133-2;VLDLc SerPl Elph-mCnc"
"31794-1;Cryptosp Ag Spec Ql"
"29604-6;CMV DNA # Bld NAA+probe"
"25923-4;Hepta-CP 24h Ur-sCnc"
"3173-2;aPTT Bld"
"15601-8;Starfruit IgE RAST Ql"
"13928-7;PTH Ab Ser Ql"
"35780-6;Ceftiofur Islt KB"
"5361-1;Sperm Ab Smn-aCnc"
"12277-0;dsDNA Ab Ser Ql Farr"
"53966-8;G1 RBC/100 RBC NFr UrnS Micro"
"34923-3;Monoblasts/leuk NFr Bld"
"20661-5;Valine SerPl-sCnc"
"7159-7;Broccoli IgG Qn"
"99035-8;dfrA5 Islt/Spm Ql"
"1746-7;Albumin CSF-mCnc"
"94313-4;SARS-related CoV N Ct Spec Qn NAA N3"
"29239-1;T3Free SerPl Dialy-mCnc"
"15840-2;Whiff IgE RAST Ql"
"8072-1;Insulin Ab Ser-aCnc"
"70217-5;T4 Free SerPl Dialy-sCnc"
"5020-3;Legionella rRNA Spec Ql Probe"
"34356-6;PBG 24h Ur-sCnc"
"7055-7;Tobramycin Islt Grad strip"
"17316-1;Myeloperoxidase Ab Ser Ql"
"23059-9;EHDV Ab Ser Ql IA"
"51438-0;M Protein 2 24h Ur Elph-mCnc"
"15967-3;Pumpkin Seed IgE RAST Ql"
"54347-0;Albumin SerPl-sCnc"
"685-8;Resp Mycoplasma Throat Cult"
"25386-4;Creat Fld-sCnc"
"15866-7;Mushroom IgE RAST Ql"
"214-7;cycloSERINE Islt KB"
"2777-1;Phosphate SerPl-mCnc"
"22287-7;E histolyt IgA Ser-aCnc"
"17554-7;MeV IgA Ser-aCnc"
"7099-5;Asparagus IgE Qn"
"31023-5;MAG IgM Ser Ql IB"
"54198-7;Piperacillin+Sulbac Islt MIC"
"439-0;Rosoxacin Islt MLC"
"34187-5;dsDNA Ab Titr Ser CLIF"
"13755-4;Histamine/Creat Ur"
"33905-1;Trichomonas #/area UrnS HPF"
"44052-9;PFK Bld-cCnt"
"20425-5;Cardiolipin IgM Ser-Imp"
"35631-1;Phenobarb SerPl Scn-mCnc"
"3192-2;Fact Va PPP-aCnc"
"6968-2;Proteinase3 Ab Ser-aCnc"
"22410-5;LCMV IgG Titr Ser"
"19446-4;DHC Ur Ql Scn"
"5976-6;PAI1 PPP Chro-mCnc"
"28066-9;Celecoxib SerPl-mCnc"
"17530-7;Retrovirus Spec Cult"
"25148-8;CaOx Cry #/area UrnS HPF"
"20951-0;Salmonella Sertyp Islt Aggl"
"24155-4;Mango IgG Qn"
"23867-5;SNV IgG Titr Ser"
"127-1;Cefsulodin Islt MLC"
"60420-7;DENV2 RNA Ser Ql NAA+probe"
"92731-9;HCV Gentyp SerPl Seq"
"22600-1;VZV Ab Ser Ql"
"33858-2;GH SerPl-aCnc"
"17964-8;Bacteria Stl Cult org #2"
"44760-7;MELD score"
"44436-4;A lumbric larva IgG Ser IA-aCnc"
"7230-6;C herbarum IgG Qn"
"6207-5;Pear IgE Qn"
"15861-8;Mouse Urine Prot IgE RAST Ql"
"5042-7;HAdV IgM Ser-aCnc"
"47146-6;Epineph sp4 p chal Plas-sCnc"
"19182-5;CK 19 SerPl-aCnc"
"6811-4;DENV IgG Titr Ser"
"12467-7;Amino acids Ur"
"14586-2;Aldost SerPl-sCnc"
"41101-7;GJB2 gene Mut Anl Bld/T"
"20407-3;Nitrite Ur Strip-mCnc"
"33782-4;Retinol Bind Prot Ur-mCnc"
"39023-7;VSIV RNA Spec Ql NAA+probe"
"14383-4;Mononuc Cells/leuk NFr Smn Manual"
"33241-1;Ca Carbonate Cry Ur Ql Comp Assist"
"505-8;Ticarcillin+Clav Islt KB"
"11116-1;Ortho Normoblasts NFr Mar Manual"
"70059-1;PUUV IgG SerPl Ql IF"
"51840-7;ECV IgG Titr Ser IF"
"5793-5;Gran Casts #/area UrnS LPF"
"31011-0;Sardine (melanost) IgE RAST Ql"
"23533-3;Trypanos Ab Ser Ql"
"10727-6;T gondii Tiss"
"7276-9;D farinae IgG Qn"
"55631-6;Cephalothin+Sulbactam Susc Islt"
"29241-7;MuV IgG Fld-aCnc"
"25681-8;Kappa LC Ser Ql IEP"
"5773-7;Ca Carbonate Cry UrnS Ql Micro"
"15013-6;ALP Bone CFr SerPl"
"42357-4;Tigecycline Susc Islt"
"15480-7;L inter Icter Ab Titr Ser Aggl"
"33262-7;Metamyelocytes/leuk NFr CSF Manual"
"15982-2;Rapeseed IgE RAST Ql"
"10335-8;Color CSF"
"6524-3;RABV NAb Ser Nt-aCnc"
"31860-0;FLUAV+FLUBV Ag Throat Ql"
"32184-4;Itraconaz Peak SerPl-mCnc"
"95667-2;JEV IgG Spec Ql IA"
"89590-4;ZIKV IgG Titr Ser IF"
"31843-6;H pylori Ag Stl Ql"
"1359-9;ACTH 1h p 1 ug/kg CRH IV Plas-mCnc"
"2696-3;Osmolality Spec"
"34416-8;Nucleosome Ab Ser IA-aCnc"
"6864-3;Hgb S Bld Ql Soly"
"27278-1;PETN Amn-sCnc"
"45048-6;Cortis 12 PM SerPl-sCnc"
"92241-9;Vancomycin Islt Genotyp"
"29154-2;B-HCG Fld-aCnc"
"17891-3;Bacteria Nose Aerobe Cult org #5"
"16899-7;G lamblia Ag Spec Ql"
"89482-4;Kanamycin Islt Genotyp"
"19240-1;Lactate BldMV-sCnc"
"42999-3;Leishmania Ab CSF Ql"
"56024-3;FLUAV N1 RNA Spec NAA+probe-aCnc"
"15256-1;Region Allerg Mix1 IgE Ql"
"25747-7;Ribosomal Ab Ser Ql IA"
"53304-2;Tyrosine Cry # Ur Comp Assist"
"29541-0;HIV1 RNA SerPl NAA+probe-Log#"
"23846-9;Copro3 24h Stl-mRate"
"3827-3;Morphine SerPl-mCnc"
"3366-2;Atenolol SerPl-mCnc"
"23436-9;S pullorum rRNA Spec Ql Probe"
"56143-1;Potassium/Creat 24h Ur-sRto"
"9539-8;LACV IgG Titr CSF IF"
"24377-4;PA ADP PRP Ql"
"46-3;Aztreonam Titr SBT"
"83103-2;LH SerPl IA-aCnc"
"85770-6;A baumannii DNA Bld Pos Ql NAA+non-probe"
"77-8;ceFAZolin Islt KB"
"14077-2;B burgdor IgG CSF IA-aCnc"
"41734-5;Dalbavancin Susc Islt"
"34911-8;Imm Basophils/leuk NFr Bld"
"33703-0;C bot Tox F Spec Ql MA Nt"
"41761-8;lamoTRIgine SerPl Scn-mCnc"
"35432-4;HSV Ur Cult"
"7880-8;E histolyt Ab Ser-aCnc"
"18866-4;Azithromycin Susc Islt"
"76042-1;levoFLOXacin 4 ug/mL Islt SlowMyco"
"33412-8;Blasts/leuk NFr Pcar"
"50797-0;M Protein 4 SerPl Elph-mCnc"
"12951-0;Trigl SerPl Calc-mCnc"
"3637-6;fentaNYL Ur-mCnc"
"35874-7;Penicillin+Novobiocin Susc Islt"
"3151-8;Inhaled O2 flow rate"
"29778-8;WNV IgM Spec Ql IA"
"38270-5;FLUAV H7 RNA Spec Ql NAA+probe"
"50418-3;ACTH p 2 mg Dex Plas-mCnc"
"23178-7;L inter Grip Ab Ser Ql Aggl"
"40419-4;Amphet+Methamphet Ur Ql"
"5237-3;L pneumo Ab Titr Ser IF"
"15989-7;Common Reed IgE RAST Ql"
"5089-8;C trach IgG Ser-aCnc"
"34653-6;GJB1 gene Mut Anl Bld/T"
"6980-7;Ampicillin+Sulbac Islt Grad strip"
"53935-3;C tetani Toxoid IgG SerPl IA-aCnc"
"14689-4;D-ALA 24h Ur-sRate"
"17534-9;Rheumatoid fact Fld IA-aCnc"
"27946-3;Lactate 1h p chal Bld-mCnc"
"94645-9;SARS-CoV-2 RdRp Ct Spec Qn NAA+probe"
"26518-1;Polys/leuk NFr Fld"
"42524-9;Mucous Threads Stl Ql Micro"
"34447-3;CVV RNA Bld Ql NAA+probe"
"29682-2;R prowazek Ab Titr Ser"
"39583-0;Mercury Hair Ql"
"25639-6;FSH Ur IRP2-aCnc"
"24163-8;Food Allergen Mix fx73 IgE Ql"
"53652-4;pH 4h Ur"
"53017-0;ENA SS-A 52kD Ab Ser-aCnc"
"25192-6;Clarithro 32 ug/mL Islt SlowMyco"
"13658-0;Urobilinogen Ur Ql"
"87734-0;cefTAZidime+Avibactam Islt Grad strip"
"73673-6;Y enterocol Sertyp Islt Aggl"
"55648-0;cefTAZidime+Sulbactam Islt MIC"
"38465-1;Chicken IgE/IgE total %"
"25802-0;T ment interdigi IgE RAST Ql"
"13522-8;Blasts/leuk NFr Fld Manual"
"34393-9;Food Allerg Mix28 IgE Ql"
"29548-5;Dx"
"52990-9;Leptospira DNA Ur Ql NAA+probe"
"52986-7;RUBV IgG Avidity Ser IA-Rto"
"6527-6;RABV NAb Spec Nt-aCnc"
"31911-1;N men Ag CSF-aCnc"
"33666-9;Dysmorphic RBC # Ur Micro"
"52770-5;CFT.extrinsic Bld ROTEM"
"20415-6;B-HCG SerPl EIA 3rd IS-aCnc"
"15118-3;Chromium Bld-sCnc"
"26852-4;AB-Gp Amn-sCnc"
"6593-8;YFV IgM Ser IA-aCnc"
"3343-1;Amoxapine Ur-mCnc"
"4092-3;Vancomycin Trough SerPl-mCnc"
"14344-6;Eosinophil/leuk NFr Plr Manual"
"53151-7;Valine/Phe DBS-sRto"
"51291-3;CD33 Cells NFr Tiss"
"24143-0;Sheep Sorrel IgG Qn"
"25298-1;RUBV IgG 1:2 Ser-Rto"
"9609-9;HCV22-3 Ab Ser Ql IB"
"383-0;Oxacillin Islt MIC"
"29280-5;D Dimer PPP Ql LA"
"26449-9;Eosinophil # Bld"
"13363-7;Collect duration Time Stl"
"16174-5;B henselae IgG CSF Ql"
"35273-2;HDV IgG Ser Ql IA"
"24519-1;Phosphate Bld-sCnc"
"22702-5;Ketones Ur Strip-sCnc"
"17959-8;Bacteria Prt Cult org #2"
"25366-6;cefOXitin Islt SlowMyco"
"57372-5;Osmolality 12h Ur"
"24339-4;Gas Pnl BldV"
"32311-3;Cortis 1h p chal SerPl-sCnc"
"2514-8;Ketones Ur Ql Strip"
